#phi    kapx    kapz    vl         vs1        vs2        vlx     vly      vlz     vs1x    vs1y     vs1z    vs2x    vs2y     vs2z
1.0703  +0.4799  +0.8773  5973.4260  3765.8755  3765.8755  -0.4799  0.0000   -0.8773  0.0000  1.0000   0.0000  -0.8597  0.1993   0.4702  0.0000  -0.0000 -1.0000
1.0829  +0.4688  +0.8833  5973.4260  3765.8755  3765.8755  -0.4688  0.0000   -0.8833  0.0000  1.0000   0.0000  -0.8659  0.1974   0.4596  0.0000  0.0000 -1.0000
1.0955  +0.4576  +0.8891  5973.4260  3765.8755  3765.8755  -0.4576  0.0000   -0.8891  0.0000  1.0000   0.0000  -0.8720  0.1954   0.4488  0.0000  -0.0000 -1.0000
1.1081  +0.4464  +0.8948  5973.4260  3765.8755  3765.8755  -0.4464  0.0000   -0.8948  0.0000  1.0000   0.0000  -0.8827  0.1641   0.4403  0.0000  -0.0000 -1.0000
1.1206  +0.4351  +0.9004  5973.4260  3765.8755  3765.8755  -0.4351  0.0000   -0.9004  0.0000  1.0000   0.0000  -0.8839  0.1907   0.4271  0.0000  0.0000 -1.0000
1.1332  +0.4237  +0.9058  5973.4260  3765.8755  3765.8755  -0.4237  0.0000   -0.9058  0.0000  1.0000   0.0000  -0.8896  0.1880   0.4162  0.0000  0.0000 -1.0000
1.1458  +0.4123  +0.9111  5973.4260  3765.8755  3765.8755  -0.4123  0.0000   -0.9111  0.0000  1.0000   0.0000  -0.8953  0.1852   0.4052  0.0000  0.0000 -1.0000
1.1584  +0.4008  +0.9162  5973.4260  3765.8755  3765.8755  -0.4008  0.0000   -0.9162  0.0000  1.0000   0.0000  -0.9008  0.1821   0.3941  0.0000  0.0000 -1.0000
1.1710  +0.3892  +0.9211  5973.4260  3765.8755  3765.8755  -0.3892  0.0000   -0.9211  0.0000  1.0000   0.0000  -0.9063  0.1789   0.3829  0.0000  0.0000 -1.0000
1.1836  +0.3776  +0.9260  5973.4260  3765.8755  3765.8755  -0.3776  0.0000   -0.9260  0.0000  1.0000   0.0000  -0.9116  0.1755   0.3717  0.0000  -0.0000 -1.0000
1.1962  +0.3659  +0.9307  5973.4260  3765.8755  3765.8755  -0.3659  0.0000   -0.9307  0.0000  1.0000   0.0000  -0.9168  0.1719   0.3605  0.0000  0.0000 -1.0000
1.2088  +0.3542  +0.9352  5973.4260  3765.8755  3765.8755  -0.3542  0.0000   -0.9352  0.0000  1.0000   0.0000  -0.9219  0.1681   0.3491  0.0000  0.0000 -1.0000
1.2214  +0.3423  +0.9396  5973.4260  3765.8755  3765.8755  -0.3423  0.0000   -0.9396  0.0000  1.0000   0.0000  -0.9268  0.1642   0.3377  0.0000  0.0000 -1.0000
1.2340  +0.3305  +0.9438  5973.4260  3765.8755  3765.8755  -0.3305  0.0000   -0.9438  0.0000  1.0000   0.0000  -0.9316  0.1600   0.3262  0.0000  0.0000 -1.0000
1.2466  +0.3186  +0.9479  5973.4260  3765.8755  3765.8755  -0.3186  0.0000   -0.9479  0.0000  1.0000   0.0000  -0.9363  0.1557   0.3147  0.0000  0.0000 -1.0000
1.2592  +0.3066  +0.9518  5973.4260  3765.8755  3765.8755  -0.3066  0.0000   -0.9518  0.0000  1.0000   0.0000  -0.9483  -0.0859   0.3055  0.0000  0.0000 -1.0000
1.2717  +0.2946  +0.9556  5973.4260  3765.8755  3765.8755  -0.2946  0.0000   -0.9556  0.0000  1.0000   0.0000  -0.9453  0.1465   0.2914  0.0000  0.0000 -1.0000
1.2843  +0.2826  +0.9593  5973.4260  3765.8755  3765.8755  -0.2826  0.0000   -0.9593  0.0000  1.0000   0.0000  -0.9496  0.1417   0.2797  0.0000  -0.0000 -1.0000
1.2969  +0.2705  +0.9627  5973.4260  3765.8755  3765.8755  -0.2705  0.0000   -0.9627  0.0000  1.0000   0.0000  -0.9562  0.1159   0.2686  0.0000  -0.0000 -1.0000
1.3095  +0.2583  +0.9661  5973.4260  3765.8755  3765.8755  -0.2583  0.0000   -0.9661  0.0000  1.0000   0.0000  -0.9577  0.1316   0.2561  0.0000  0.0000 -1.0000
1.3221  +0.2461  +0.9692  5973.4260  3765.8755  3765.8755  -0.2461  0.0000   -0.9692  0.0000  1.0000   0.0000  -0.9615  0.1263   0.2442  0.0000  0.0000 -1.0000
1.3347  +0.2339  +0.9723  5973.4260  3765.8755  3765.8755  -0.2339  0.0000   -0.9723  0.0000  1.0000   0.0000  -0.9651  0.1209   0.2322  0.0000  -0.0000 -1.0000
1.3473  +0.2216  +0.9751  5973.4260  3765.8755  3765.8755  -0.2216  0.0000   -0.9751  0.0000  1.0000   0.0000  -0.9686  0.1153   0.2202  0.0000  0.0000 -1.0000
1.3599  +0.2093  +0.9778  5973.4260  3765.8755  3765.8755  -0.2093  0.0000   -0.9778  0.0000  1.0000   0.0000  -0.9720  0.1096   0.2081  0.0000  0.0000 -1.0000
1.3725  +0.1970  +0.9804  5973.4260  3765.8755  3765.8755  -0.1970  0.0000   -0.9804  0.0000  1.0000   0.0000  -0.9751  0.1037   0.1960  0.0000  -0.0000 -1.0000
1.3851  +0.1847  +0.9828  5973.4260  3765.8755  3765.8755  -0.1847  0.0000   -0.9828  0.0000  1.0000   0.0000  -0.9781  0.0977   0.1838  0.0000  0.0000 -1.0000
1.3977  +0.1723  +0.9850  5973.4260  3765.8755  3765.8755  -0.1723  0.0000   -0.9850  0.0000  1.0000   0.0000  -0.9809  0.0917   0.1715  0.0000  -0.0000 -1.0000
1.4103  +0.1599  +0.9871  5973.4260  3765.8755  3765.8755  -0.1599  0.0000   -0.9871  0.0000  1.0000   0.0000  -0.9835  0.0855   0.1593  0.0000  -0.0000 -1.0000
1.4228  +0.1474  +0.9891  5973.4260  3765.8755  3765.8755  -0.1474  0.0000   -0.9891  0.0000  1.0000   0.0000  -0.9860  0.0792   0.1469  0.0000  0.0000 -1.0000
1.4354  +0.1349  +0.9909  5973.4260  3765.8755  3765.8755  -0.1349  0.0000   -0.9909  0.0000  1.0000   0.0000  -0.9882  0.0728   0.1346  0.0000  0.0000 -1.0000
1.4480  +0.1225  +0.9925  5973.4260  3765.8755  3765.8755  -0.1225  0.0000   -0.9925  0.0000  1.0000   0.0000  -0.9903  0.0663   0.1222  0.0000  -0.0000 -1.0000
1.4606  +0.1100  +0.9939  5973.4260  3765.8755  3765.8755  -0.1100  0.0000   -0.9939  0.0000  1.0000   0.0000  -0.9922  0.0597   0.1098  0.0000  -0.0000 -1.0000
1.4732  +0.0974  +0.9952  5973.4260  3765.8755  3765.8755  -0.0974  0.0000   -0.9952  0.0000  1.0000   0.0000  -0.9938  0.0531   0.0973  0.0000  0.0000 -1.0000
1.4858  +0.0849  +0.9964  5973.4260  3765.8755  3765.8755  -0.0849  0.0000   -0.9964  0.0000  1.0000   0.0000  -0.9953  0.0464   0.0848  0.0000  -0.0000 -1.0000
1.4984  +0.0723  +0.9974  5973.4260  3765.8755  3765.8755  -0.0723  0.0000   -0.9974  0.0000  1.0000   0.0000  -0.9966  0.0396   0.0723  0.0000  -0.0000 -1.0000
